Time,wx,wy,wz,qx,qy,qz,q0,x,y,z,vx,vy,vz
6.87,-0.00167158,-0.0122366,165.582,0.00188436,0.00124667,0.881831,0.471559,6.8708e+06,52323.2,0,-59.1613,7614.9,0
6.871,0.000372997,-0.0123804,165.63,0.00198599,0.00108295,0.917807,0.39702,6.8708e+06,52330.9,0,-59.17,7614.9,0
6.872,0.00240456,-0.0120727,165.678,0.00207452,0.000912674,0.947503,0.319738,6.8708e+06,52338.5,0,-59.1786,7614.9,0
6.873,0.00434895,-0.0113244,165.726,0.00214902,0.000737099,0.970711,0.240241,6.8708e+06,52346.1,0,-59.1872,7614.9,0
6.874,0.00613511,-0.0101624,165.775,0.00220867,0.000557449,0.987264,0.159072,6.8708e+06,52353.7,0,-59.1958,7614.9,0
6.875,0.00769764,-0.00862874,165.823,0.00225273,0.000374892,0.997045,0.0767883,6.8708e+06,52361.3,0,-59.2044,7614.9,0
6.876,0.00897922,-0.00677923,165.871,0.00228063,0.000190543,0.999979,-0.00604725,6.8708e+06,52368.9,0,-59.213,7614.9,0
6.877,0.00993274,-0.00468123,165.919,0.00229194,5.46348e-06,0.996041,-0.0888652,6.8708e+06,52376.5,0,-59.2216,7614.9,0
6.878,0.010523,-0.0024113,165.968,0.0022864,-0.000179327,0.985252,-0.171096,6.8708e+06,52384.2,0,-59.2302,7614.9,0
6.879,0.0107281,-5.2422e-05,166.016,0.00226395,-0.000362842,0.967679,-0.252173,6.8708e+06,52391.8,0,-59.2388,7614.9,0
6.88,0.0105402,0.00230905,166.064,0.00222475,-0.000544112,0.943439,-0.331538,6.8708e+06,52399.4,0,-59.2474,7614.9,0
6.881,0.0099658,0.00458655,166.112,0.00216912,-0.000722166,0.912692,-0.408642,6.8708e+06,52407,0,-59.256,7614.9,0
6.882,0.00902566,0.00669645,166.161,0.00209761,-0.000896022,0.875645,-0.482951,6.8708e+06,52414.6,0,-59.2646,7614.89,0
6.883,0.00775398,0.00856116,166.209,0.00201091,-0.00106467,0.832547,-0.55395,6.8708e+06,52422.2,0,-59.2733,7614.89,0
6.884,0.00619716,0.010112,166.257,0.00190989,-0.00122706,0.783691,-0.621147,6.8708e+06,52429.8,0,-59.2819,7614.89,0
6.885,0.00441217,0.0112917,166.306,0.00179553,-0.00138212,0.729409,-0.684074,6.8708e+06,52437.5,0,-59.2905,7614.89,0
6.886,0.00246444,0.0120566,166.354,0.00166891,-0.00152873,0.670072,-0.742293,6.8708e+06,52445.1,0,-59.2991,7614.89,0
6.887,0.000425496,0.0123781,166.402,0.00153118,-0.00166574,0.606085,-0.795397,6.8708e+06,52452.7,0,-59.3077,7614.89,0
6.888,-0.0016297,0.0122441,166.451,0.00138354,-0.00179202,0.537886,-0.843014,6.8708e+06,52460.3,0,-59.3163,7614.89,0
6.889,-0.00362546,0.011659,166.499,0.00122718,-0.00190642,0.465946,-0.88481,6.8708e+06,52467.9,0,-59.3249,7614.89,0
6.89,-0.00548818,0.0106442,166.547,0.00106329,-0.00200786,0.390757,-0.920491,6.8708e+06,52475.5,0,-59.3335,7614.89,0
6.891,-0.00714905,0.0092365,166.596,0.000893045,-0.00209531,0.312839,-0.949803,6.8708e+06,52483.2,0,-59.3421,7614.89,0
6.892,-0.00854664,0.00748765,166.644,0.000717564,-0.00216784,0.232729,-0.972539,6.8708e+06,52490.8,0,-59.3507,7614.89,0
6.893,-0.0096291,0.00546187,166.692,0.000537936,-0.00222467,0.150982,-0.988534,6.8708e+06,52498.4,0,-59.3593,7614.89,0
6.894,-0.0103562,0.00323375,166.741,0.000355207,-0.00226515,0.0681626,-0.997672,6.8708e+06,52506,0,-59.368,7614.89,0
6.895,-0.0107007,0.000885486,166.789,0.000170396,-0.00228883,-0.015154,-0.999883,6.8708e+06,52513.6,0,-59.3766,7614.89,0
6.896,-0.0106496,-0.0014962,166.837,-1.55006e-05,-0.00229543,-0.0983894,-0.995145,6.8708e+06,52521.2,0,-59.3852,7614.89,0
6.897,-0.0102044,-0.0038232,166.886,-0.000201487,-0.00228489,-0.180965,-0.983487,6.8708e+06,52528.8,0,-59.3938,7614.89,0
6.898,-0.00938132,-0.00600932,166.934,-0.000386556,-0.00225735,-0.262305,-0.964982,6.8708e+06,52536.5,0,-59.4024,7614.89,0
6.899,-0.00821043,-0.00797344,166.983,-0.000569671,-0.00221314,-0.341842,-0.939754,6.8708e+06,52544.1,0,-59.411,7614.89,0
6.9,-0.00673488,-0.00964257,167.031,-0.000749758,-0.00215277,-0.419022,-0.907973,6.87079e+06,52551.7,0,-59.4196,7614.89,0
6.901,-0.00500911,-0.0109546,167.079,-0.000925689,-0.00207695,-0.493303,-0.869855,6.87079e+06,52559.3,0,-59.4282,7614.89,0
6.902,-0.00309696,-0.0118604,167.128,-0.00109629,-0.00198647,-0.564166,-0.825659,6.87079e+06,52566.9,0,-59.4368,7614.89,0
6.903,-0.00106928,-0.0123261,167.176,-0.00126033,-0.00188227,-0.631112,-0.775688,6.87079e+06,52574.5,0,-59.4454,7614.89,0
6.904,0.000998711,-0.012334,167.225,-0.00141656,-0.00176536,-0.693671,-0.720288,6.87079e+06,52582.1,0,-59.454,7614.89,0
6.905,0.00303017,-0.0118834,167.273,-0.00156367,-0.0016368,-0.751403,-0.65984,6.87079e+06,52589.8,0,-59.4626,7614.89,0
6.906,0.00494949,-0.0109906,167.322,-0.0017004,-0.00149767,-0.803899,-0.594762,6.87079e+06,52597.4,0,-59.4713,7614.89,0
6.907,0.00668516,-0.00968855,167.37,-0.00182549,-0.00134906,-0.850787,-0.525506,6.87079e+06,52605,0,-59.4799,7614.89,0
6.908,0.00817237,-0.00802535,167.418,-0.00193773,-0.00119205,-0.891735,-0.452552,6.87079e+06,52612.6,0,-59.4885,7614.89,0
6.909,0.00935551,-0.00606264,167.467,-0.00203604,-0.00102769,-0.926451,-0.376408,6.87079e+06,52620.2,0,-59.4971,7614.89,0
6.91,0.0101902,-0.00387334,167.515,-0.00211942,-0.00085699,-0.954687,-0.297605,6.87079e+06,52627.8,0,-59.5057,7614.89,0
6.911,0.010645,-0.00153894,167.564,-0.00218705,-0.000680959,-0.976237,-0.216692,6.87079e+06,52635.5,0,-59.5143,7614.89,0
6.912,0.0107026,0.000853572,167.612,-0.00223826,-0.000500573,-0.990947,-0.134237,6.87079e+06,52643.1,0,-59.5229,7614.89,0
6.913,0.0103605,0.00321489,167.661,-0.00227261,-0.000316809,-0.998705,-0.0508155,6.87079e+06,52650.7,0,-59.5315,7614.89,0
6.914,0.00963119,0.00545674,167.709,-0.00228981,-0.000130655,-0.999453,0.0329868,6.87079e+06,52658.3,0,-59.5401,7614.89,0
6.915,0.00854155,0.00749521,167.758,-0.00228983,5.68728e-05,-0.993178,0.116581,6.87079e+06,52665.9,0,-59.5487,7614.89,0
6.916,0.00713205,0.00925386,167.806,-0.0022728,0.000244716,-0.979919,0.199381,6.87079e+06,52673.5,0,-59.5573,7614.89,0
6.917,0.00545519,0.0106666,167.855,-0.00223905,0.000431757,-0.959763,0.280801,6.87079e+06,52681.1,0,-59.5659,7614.89,0
6.918,0.00357352,0.0116803,167.903,-0.0021891,0.000616816,-0.932846,0.360269,6.87079e+06,52688.8,0,-59.5746,7614.89,0
6.919,0.0015574,0.0122565,167.952,-0.00212358,0.000798643,-0.899351,0.437222,6.87079e+06,52696.4,0,-59.5832,7614.89,0
6.92,-0.000517688,0.0123733,168.001,-0.00204327,0.000975926,-0.859509,0.511116,6.87079e+06,52704,0,-59.5918,7614.89,0
6.921,-0.00257395,0.0120259,168.049,-0.001949,0.0011473,-0.813595,0.581428,6.87079e+06,52711.6,0,-59.6004,7614.89,0
6.922,-0.00453416,0.0112269,168.098,-0.0018417,0.00131136,-0.761927,0.647658,6.87079e+06,52719.2,0,-59.609,7614.89,0
6.923,-0.00632463,0.010006,168.146,-0.00172231,0.0014667,-0.704867,0.709336,6.87079e+06,52726.8,0,-59.6176,7614.89,0
6.924,-0.00787789,0.0084087,168.195,-0.00159178,0.00161192,-0.642812,0.766021,6.87079e+06,52734.4,0,-59.6262,7614.89,0
6.925,-0.00913535,0.00649473,168.243,-0.00145107,0.00174567,-0.576195,0.817309,6.87079e+06,52742.1,0,-59.6348,7614.89,0
6.926,-0.0100494,0.00433584,168.292,-0.00130112,0.0018667,-0.505486,0.862832,6.87079e+06,52749.7,0,-59.6434,7614.89,0
6.927,-0.0105854,0.00201309,168.341,-0.00114286,0.00197386,-0.431179,0.902264,6.87079e+06,52757.3,0,-59.652,7614.89,0
6.928,-0.0107228,-0.000386145,168.389,-0.000977208,0.00206614,-0.353798,0.935319,6.87079e+06,52764.9,0,-59.6606,7614.89,0
6.929,-0.0104561,-0.00277151,168.438,-0.000805071,0.00214271,-0.273889,0.961758,6.87079e+06,52772.5,0,-59.6692,7614.89,0
6.93,-0.00979493,-0.00505303,168.486,-0.000627375,0.00220294,-0.192016,0.981389,6.87079e+06,52780.1,0,-59.6779,7614.89,0
6.931,-0.00876397,-0.00714452,168.535,-0.000445073,0.00224638,-0.108758,0.994066,6.87079e+06,52787.7,0,-59.6865,7614.89,0
6.932,-0.00740182,-0.00896685,168.584,-0.000259159,0.0022728,-0.0247033,0.999692,6.87079e+06,52795.4,0,-59.6951,7614.89,0
6.933,-0.00575965,-0.0104509,168.632,-7.0694e-05,0.00228216,0.0595505,0.998223,6.87079e+06,52803,0,-59.7037,7614.89,0
6.934,-0.00389929,-0.0115404,168.681,0.000119192,0.00227463,0.143405,0.989661,6.87079e+06,52810.6,0,-59.7123,7614.89,0
6.935,-0.00189093,-0.0121937,168.73,0.000309283,0.00225052,0.226265,0.974063,6.87079e+06,52818.2,0,-59.7209,7614.89,0
6.936,0.000189566,-0.0123857,168.778,0.00049828,0.00221031,0.30754,0.951533,6.87079e+06,52825.8,0,-59.7295,7614.89,0
6.937,0.00226347,-0.0121088,168.827,0.000684804,0.00215458,0.386649,0.922224,6.87079e+06,52833.4,0,-59.7381,7614.89,0
6.938,0.00425221,-0.011373,168.876,0.000867406,0.00208403,0.463028,0.886341,6.87079e+06,52841.1,0,-59.7467,7614.89,0
6.939,0.00608032,-0.0102058,168.924,0.00104459,0.0019994,0.53613,0.844132,6.87079e+06,52848.7,0,-59.7553,7614.89,0
6.94,0.00767831,-0.00865126,168.973,0.00121483,0.00190148,0.605431,0.795894,6.87079e+06,52856.3,0,-59.7639,7614.89,0
6.941,0.00898533,-0.00676789,169.022,0.00137663,0.00179106,0.670434,0.741966,6.87079e+06,52863.9,0,-59.7725,7614.89,0
6.942,0.00995152,-0.00462698,169.07,0.00152849,0.00166897,0.730671,0.682726,6.87079e+06,52871.5,0,-59.7812,7614.89,0
6.943,0.0105398,-0.00230965,169.119,0.00166904,0.00153601,0.785707,0.618594,6.87079e+06,52879.1,0,-59.7898,7614.89,0
6.944,0.0107276,9.61437e-05,169.168,0.00179696,0.00139298,0.835145,0.550024,6.87079e+06,52886.7,0,-59.7984,7614.89,0
6.945,0.0105074,0.00249896,169.216,0.00191113,0.00124068,0.878627,0.477502,6.87079e+06,52894.4,0,-59.807,7614.89,0
6.946,0.00988717,0.00480735,169.265,0.00201055,0.00107995,0.915837,0.401544,6.87079e+06,52902,0,-59.8156,7614.89,0
6.947,0.00889021,0.0069333,169.314,0.00209443,0.000911615,0.946502,0.32269,6.87079e+06,52909.6,0,-59.8242,7614.89,0
6.948,0.00755421,0.00879566,169.363,0.00216216,0.000736574,0.970398,0.241502,6.87079e+06,52917.2,0,-59.8328,7614.89,0
6.949,0.0059298,0.0103232,169.411,0.00221336,0.00055578,0.987347,0.15856,6.87079e+06,52924.8,0,-59.8414,7614.89,0
6.95,0.00407871,0.0114573,169.46,0.00224783,0.000370268,0.997222,0.0744575,6.87079e+06,52932.4,0,-59.85,7614.89,0
6.951,0.00207141,0.0121544,169.509,0.00226555,0.000181166,0.999945,-0.0102032,6.87079e+06,52940,0,-59.8586,7614.89,0
6.952,-1.55733e-05,0.0123875,169.558,0.00226667,-1.02966e-05,0.995492,-0.094815,6.87079e+06,52947.7,0,-59.8672,7614.89,0
6.953,-0.00210255,0.0121473,169.606,0.0022515,-0.000202789,0.983888,-0.17877,6.87079e+06,52955.3,0,-59.8758,7614.89,0
6.954,-0.00410973,0.0114425,169.655,0.00222045,-0.000394884,0.96521,-0.261465,6.87079e+06,52962.9,0,-59.8845,7614.89,0
6.955,-0.00596024,0.0102998,169.704,0.00217403,-0.000585069,0.939587,-0.342303,6.87079e+06,52970.5,0,-59.8931,7614.89,0
6.956,-0.00758311,0.00876239,169.753,0.00211281,-0.000771771,0.907196,-0.420701,6.87079e+06,52978.1,0,-59.9017,7614.89,0
6.957,-0.00891598,0.00688896,169.802,0.0020374,-0.000953381,0.868266,-0.496094,6.87079e+06,52985.7,0,-59.9103,7614.89,0
6.958,-0.00990753,0.00475097,169.85,0.00194844,-0.00112829,0.82307,-0.567935,6.87079e+06,52993.4,0,-59.9189,7614.89,0
6.959,-0.0105194,0.0024302,169.899,0.00184657,-0.00129492,0.77193,-0.635704,6.87079e+06,53001,0,-59.9275,7614.89,0
6.96,-0.0107279,1.55322e-05,169.948,0.00173244,-0.00145175,0.715208,-0.698908,6.87079e+06,53008.6,0,-59.9361,7614.89,0
6.961,-0.0105246,-0.00240042,169.997,0.00160672,-0.00159738,0.65331,-0.757087,6.87079e+06,53016.2,0,-59.9447,7614.89,0
6.962,-0.00991688,-0.00472485,170.046,0.00147007,-0.00173055,0.586678,-0.809817,6.87079e+06,53023.8,0,-59.9533,7614.89,0
6.963,-0.00892788,-0.00686833,170.095,0.00132319,-0.00185013,0.515789,-0.856713,6.87079e+06,53031.4,0,-59.9619,7614.89,0
6.964,-0.00759526,-0.00874829,170.143,0.00116684,-0.0019552,0.441151,-0.89743,6.87079e+06,53039,0,-59.9705,7614.89,0
6.965,-0.00597001,-0.0102922,170.192,0.00100182,-0.00204503,0.363302,-0.931669,6.87079e+06,53046.7,0,-59.9791,7614.89,0
6.966,-0.00411445,-0.0114402,170.241,0.000829027,-0.00211907,0.282802,-0.959176,6.87079e+06,53054.3,0,-59.9878,7614.89,0
6.967,-0.00209986,-0.0121479,170.29,0.000649453,-0.00217698,0.200231,-0.979746,6.87079e+06,53061.9,0,-59.9964,7614.89,0
6.968,-3.76589e-06,-0.0123875,170.339,0.000464207,-0.00221859,0.116186,-0.993225,6.87079e+06,53069.5,0,-60.005,7614.89,0
6.969,0.00209307,-0.0121494,170.388,0.000274517,-0.0022439,0.0312742,-0.999508,6.87079e+06,53077.1,0,-60.0136,7614.89,0
6.97,0.00410972,-0.0114424,170.437,8.17309e-05,-0.00225302,-0.0538882,-0.998544,6.87079e+06,53084.7,0,-60.0222,7614.89,0
6.971,0.00596827,-0.0102935,170.486,-0.000112689,-0.00224621,-0.138684,-0.990334,6.87079e+06,53092.3,0,-60.0308,7614.89,0
6.972,0.00759676,-0.0087465,170.535,-0.000307186,-0.00222378,-0.222497,-0.974931,6.87079e+06,53100,0,-60.0394,7614.89,0
6.973,0.00893206,-0.00686099,170.583,-0.000500126,-0.00218612,-0.304718,-0.95244,6.87079e+06,53107.6,0,-60.048,7614.89,0
6.974,0.00992226,-0.00470959,170.632,-0.000689833,-0.00213367,-0.384747,-0.923019,6.87079e+06,53115.2,0,-60.0566,7614.89,0
6.975,0.0105288,-0.00237532,170.681,-0.000874618,-0.00206686,-0.462,-0.886877,6.87079e+06,53122.8,0,-60.0652,7614.89,0
6.976,0.0107277,5.15844e-05,170.73,-0.00105282,-0.00198617,-0.535914,-0.84427,6.87079e+06,53130.4,0,-60.0738,7614.89,0
6.977,0.0105111,0.00247718,170.779,-0.00122284,-0.00189206,-0.605946,-0.795503,6.87079e+06,53138,0,-60.0824,7614.89,0
6.978,0.00988699,0.00480742,170.828,-0.00138317,-0.00178504,-0.671583,-0.740926,6.87079e+06,53145.6,0,-60.091,7614.89,0
6.979,0.00887918,0.00695185,170.877,-0.00153246,-0.00166563,-0.732344,-0.680932,6.87079e+06,53153.3,0,-60.0997,7614.89,0
6.98,0.00752648,0.00882708,170.926,-0.00166948,-0.00153439,-0.787779,-0.615953,6.87079e+06,53160.9,0,-60.1083,7614.89,0
6.981,0.00588112,0.0103601,170.975,-0.00179321,-0.00139196,-0.837481,-0.546461,6.87079e+06,53168.5,0,-60.1169,7614.89,0
6.982,0.00400679,0.0114909,171.024,-0.00190278,-0.00123906,-0.881082,-0.472959,6.87079e+06,53176.1,0,-60.1255,7614.89,0
6.983,0.00197616,0.0121754,171.073,-0.00199754,-0.00107649,-0.918257,-0.395979,6.87079e+06,53183.7,0,-60.1341,7614.89,0
6.984,-0.000131908,0.0123865,171.122,-0.00207702,-0.000905218,-0.948729,-0.316083,6.87079e+06,53191.3,0,-60.1427,7614.89,0
6.985,-0.00223544,0.0121155,171.171,-0.00214089,-0.000726305,-0.97227,-0.233851,6.87079e+06,53199,0,-60.1513,7614.89,0
6.986,-0.00425251,0.0113726,171.22,-0.00218899,-0.00054097,-0.988701,-0.149885,6.87079e+06,53206.6,0,-60.1599,7614.89,0
6.987,-0.00610444,0.0101863,171.269,-0.0022213,-0.00035057,-0.997896,-0.0647966,6.87079e+06,53214.2,0,-60.1685,7614.89,0
6.988,-0.0077189,0.00860261,171.318,-0.00223787,-0.000156586,-0.999781,0.0207907,6.87079e+06,53221.8,0,-60.1771,7614.89,0
6.989,-0.0090327,0.00668286,171.367,-0.00223884,3.93907e-05,-0.994337,0.10625,6.87079e+06,53229.4,0,-60.1857,7614.89,0
6.99,-0.00999429,0.00450172,171.416,-0.00222442,0.000235683,-0.981596,0.190954,6.87079e+06,53237,0,-60.1943,7614.89,0
6.991,-0.0105658,0.00214415,171.465,-0.00219483,0.000430564,-0.961647,0.274281,6.87079e+06,53244.6,0,-60.203,7614.89,0
6.992,-0.0107247,-0.000297873,171.514,-0.00215031,0.000622288,-0.934629,0.355617,6.87079e+06,53252.3,0,-60.2116,7614.89,0
6.993,-0.0104642,-0.00272894,171.563,-0.00209116,0.000809133,-0.900735,0.434363,6.87079e+06,53259.9,0,-60.2202,7614.89,0
6.994,-0.00979428,-0.00505392,171.612,-0.00201764,0.000989436,-0.860208,0.509938,6.87079e+06,53267.5,0,-60.2288,7614.89,0
6.995,-0.0087408,-0.00718173,171.661,-0.00193009,0.00116163,-0.813341,0.581782,6.87079e+06,53275.1,0,-60.2374,7614.89,0
6.996,-0.00734467,-0.00902886,171.711,-0.00182886,0.00132427,-0.760474,0.649365,6.87079e+06,53282.7,0,-60.246,7614.89,0
6.997,-0.00566033,-0.0105227,171.76,-0.00171438,0.00147608,-0.70199,0.712183,6.87079e+06,53290.3,0,-60.2546,7614.89,0
6.998,-0.00375356,-0.0116043,171.809,-0.00158715,0.00161593,-0.638316,0.769771,6.87079e+06,53297.9,0,-60.2632,7614.89,0
6.999,-0.00169899,-0.012231,171.858,-0.00144779,0.00174289,-0.569917,0.821699,6.87079e+06,53305.6,0,-60.2718,7614.89,0
7,0.000422847,-0.0123777,171.907,-0.00129705,0.00185617,-0.497293,0.86758,6.87079e+06,53313.2,0,-60.2804,7614.89,0
7.001,0.00252867,-0.0120383,171.956,-0.0011358,0.0019552,-0.420977,0.907068,6.87079e+06,53320.8,0,-60.289,7614.89,0
7.002,0.00453572,-0.0112256,172.005,-0.000965097,0.00203953,-0.341531,0.939868,6.87079e+06,53328.4,0,-60.2976,7614.89,0
7.003,0.00636497,-0.00997135,172.054,-0.000786128,0.00210885,-0.259537,0.965731,6.87079e+06,53336,0,-60.3063,7614.88,0
7.004,0.0079443,-0.0083244,172.103,-0.000600249,0.00216296,-0.1756,0.984459,6.87079e+06,53343.6,0,-60.3149,7614.88,0
7.005,0.00921133,-0.00634928,172.153,-0.000408956,0.00220176,-0.0903409,0.995908,6.87079e+06,53351.3,0,-60.3235,7614.88,0
7.006,0.0101159,-0.0041235,172.202,-0.000213862,0.00222519,-0.00438822,0.999988,6.87079e+06,53358.9,0,-60.3321,7614.88,0
7.007,0.010622,-0.00173458,172.251,-1.66729e-05,0.00223326,0.0816214,0.996661,6.87079e+06,53366.5,0,-60.3407,7614.88,0
7.008,0.0107094,0.000723416,172.3,0.000180849,0.00222598,0.167051,0.985946,6.87079e+06,53374.1,0,-60.3493,7614.88,0
7.009,0.0103742,0.00315356,172.349,0.000376922,0.00220342,0.251265,0.967916,6.87079e+06,53381.7,0,-60.3579,7614.88,0
7.01,0.0096294,0.00545988,172.398,0.000569785,0.00216562,0.333639,0.942698,6.87079e+06,53389.3,0,-60.3665,7614.88,0
7.011,0.00850399,0.00755117,172.448,0.000757737,0.0021127,0.41356,0.910474,6.87079e+06,53396.9,0,-60.3751,7614.88,0
7.012,0.00704215,0.00934459,172.497,0.000939169,0.00204479,0.490431,0.871477,6.87079e+06,53404.6,0,-60.3837,7614.88,0
7.013,0.0053014,0.010769,172.546,0.0011126,0.00196208,0.563678,0.825992,6.87079e+06,53412.2,0,-60.3923,7614.88,0
7.014,0.00335039,0.0117676,172.595,0.00127668,0.00186485,0.632754,0.77435,6.87079e+06,53419.8,0,-60.4009,7614.88,0
7.015,0.00126618,0.0123006,172.644,0.00143024,0.00175348,0.697141,0.716931,6.87079e+06,53427.4,0,-60.4096,7614.88,0
7.016,-0.000868771,0.0123465,172.694,0.00157226,0.00162849,0.756355,0.654157,6.87079e+06,53435,0,-60.4182,7614.88,0
7.017,-0.00296989,0.0119031,172.743,0.00170189,0.00149054,0.809952,0.586492,6.87079e+06,53442.6,0,-60.4268,7614.88,0
7.018,-0.0049538,0.0109874,172.792,0.00181844,0.00134045,0.857526,0.514436,6.87079e+06,53450.2,0,-60.4354,7614.88,0
7.019,-0.0067417,0.00963546,172.841,0.00192135,0.00117924,0.898717,0.438523,6.87079e+06,53457.9,0,-60.444,7614.88,0
7.02,-0.00826242,0.00790058,172.891,0.00201016,0.00100809,0.933213,0.359316,6.87079e+06,53465.5,0,-60.4526,7614.88,0
7.021,-0.00945533,0.00585135,172.94,0.00208453,0.000828341,0.960751,0.277402,6.87079e+06,53473.1,0,-60.4612,7614.88,0
7.022,-0.0102727,0.00356895,172.989,0.00214416,0.000641496,0.981119,0.193393,6.87079e+06,53480.7,0,-60.4698,7614.88,0
7.023,-0.0106818,0.00114397,173.038,0.00218882,0.000449182,0.994158,0.107915,6.87079e+06,53488.3,0,-60.4784,7614.88,0
7.024,-0.0106659,-0.00132722,173.088,0.00221831,0.000253122,0.999764,0.0216049,6.87079e+06,53495.9,0,-60.487,7614.88,0
7.025,-0.0102253,-0.00374625,173.137,0.00223243,5.50944e-05,0.99789,-0.0648913,6.87079e+06,53503.5,0,-60.4956,7614.88,0
7.026,-0.00937715,-0.0060167,173.186,0.00223103,-0.000143102,0.988543,-0.150926,6.87079e+06,53511.2,0,-60.5042,7614.88,0
7.027,-0.00815501,-0.00804796,173.235,0.00221397,-0.000339692,0.971786,-0.235855,6.87079e+06,53518.8,0,-60.5129,7614.88,0
7.028,-0.00660726,-0.00975878,173.285,0.00218115,-0.000532958,0.947739,-0.319039,6.87079e+06,53526.4,0,-60.5215,7614.88,0
7.029,-0.0047954,-0.0110806,173.334,0.00213252,-0.000721275,0.916576,-0.399854,6.87079e+06,53534,0,-60.5301,7614.88,0
7.03,-0.00279154,-0.0119604,173.383,0.00206812,-0.000903138,0.878525,-0.477691,6.87079e+06,53541.6,0,-60.5387,7614.88,0
7.031,-0.0006756,-0.0123625,173.433,0.00198807,-0.00107718,0.833866,-0.551962,6.87079e+06,53549.2,0,-60.5473,7614.88,0
7.032,0.00146794,-0.0122706,173.482,0.00189264,-0.00124219,0.782929,-0.622107,6.87079e+06,53556.9,0,-60.5559,7614.88,0
7.033,0.00355337,-0.0116878,173.531,0.00178225,-0.0013971,0.726091,-0.687595,6.87079e+06,53564.5,0,-60.5645,7614.88,0
7.034,0.00549717,-0.0106371,173.581,0.00165749,-0.00154098,0.663774,-0.747929,6.87079e+06,53572.1,0,-60.5731,7614.88,0
7.035,0.00722139,-0.00916021,173.63,0.00151915,-0.00167306,0.596444,-0.802651,6.87079e+06,53579.7,0,-60.5817,7614.88,0
7.036,0.00865675,-0.00731583,173.679,0.0013682,-0.00179266,0.524604,-0.851344,6.87079e+06,53587.3,0,-60.5903,7614.88,0
7.037,0.00974547,-0.00517766,173.729,0.0012058,-0.00189919,0.448789,-0.893635,6.87079e+06,53594.9,0,-60.5989,7614.88,0
7.038,0.0104436,-0.0028312,173.778,0.0010333,-0.00199215,0.36957,-0.9292,6.87079e+06,53602.5,0,-60.6075,7614.88,0
7.039,0.0107227,-0.000370456,173.828,0.000852205,-0.00207106,0.28754,-0.957766,6.87079e+06,53610.2,0,-60.6162,7614.88,0
7.04,0.0105714,0.00210585,173.877,0.000664137,-0.0021355,0.203316,-0.979111,6.87079e+06,53617.8,0,-60.6248,7614.88,0
7.041,0.00999521,0.00449824,173.926,0.000470822,-0.00218506,0.117533,-0.993066,6.87079e+06,53625.4,0,-60.6334,7614.88,0
7.042,0.00901705,0.00671045,173.976,0.000274043,-0.00221934,0.0308376,-0.999522,6.87079e+06,53633,0,-60.642,7614.88,0
7.043,0.00767589,0.00865335,174.025,7.55905e-05,-0.00223796,-0.0561156,-0.998422,6.87079e+06,53640.6,0,-60.6506,7614.88,0
7.044,0.00602542,0.0102485,174.075,-0.000122765,-0.0022406,-0.142669,-0.989768,6.87079e+06,53648.2,0,-60.6592,7614.88,0
7.045,0.00413184,0.0114314,174.124,-0.000319318,-0.00222694,-0.228167,-0.973619,6.87079e+06,53655.8,0,-60.6678,7614.88,0
7.046,0.00207124,0.012154,174.173,-0.000512451,-0.00219677,-0.311961,-0.950092,6.87079e+06,53663.5,0,-60.6764,7614.88,0
7.047,-7.34466e-05,0.0123868,174.223,-0.000700666,-0.00214996,-0.393414,-0.919358,6.87079e+06,53671.1,0,-60.685,7614.88,0
7.048,-0.00221576,0.0121199,174.272,-0.000882591,-0.00208652,-0.471908,-0.881645,6.87079e+06,53678.7,0,-60.6936,7614.88,0
7.049,-0.00426925,0.0113638,174.322,-0.00105699,-0.00200661,-0.546844,-0.837232,6.87079e+06,53686.3,0,-60.7022,7614.88,0
7.05,-0.00615089,0.0101486,174.371,-0.00122277,-0.00191057,-0.617649,-0.786451,6.87079e+06,53693.9,0,-60.7108,7614.88,0
7.051,-0.00778451,0.00852293,174.421,-0.00137894,-0.00179892,-0.683783,-0.729681,6.87079e+06,53701.5,0,-60.7195,7614.88,0
7.052,-0.00910384,0.00655223,174.47,-0.00152464,-0.00167243,-0.74474,-0.667351,6.87079e+06,53709.2,0,-60.7281,7614.88,0
7.053,-0.0100553,0.00431591,174.52,-0.00165908,-0.00153204,-0.800051,-0.599928,6.87079e+06,53716.8,0,-60.7367,7614.88,0
7.054,-0.0105999,0.00190427,174.569,-0.00178155,-0.00137889,-0.84929,-0.527922,6.87079e+06,53724.4,0,-60.7453,7614.88,0
7.055,-0.0107155,-0.000585164,174.619,-0.00189137,-0.00121435,-0.892078,-0.451877,6.87079e+06,53732,0,-60.7539,7614.88,0
7.056,-0.0103968,-0.00305158,174.668,-0.00198789,-0.00103989,-0.928083,-0.372368,6.87079e+06,53739.6,0,-60.7625,7614.88,0
7.057,-0.00965656,-0.00539495,174.718,-0.0020705,-0.000857154,-0.957025,-0.289998,6.87079e+06,53747.2,0,-60.7711,7614.88,0
7.058,-0.00852432,-0.00752011,174.767,-0.00213857,-0.000667842,-0.978677,-0.205394,6.87079e+06,53754.8,0,-60.7797,7614.88,0
7.059,-0.00704575,-0.00934062,174.817,-0.0021915,-0.000473719,-0.992868,-0.119199,6.87079e+06,53762.5,0,-60.7883,7614.88,0
7.06,-0.00528062,-0.0107823,174.866,-0.0022287,-0.00027655,-0.999483,-0.0320699,6.87079e+06,53770.1,0,-60.7969,7614.88,0
